Age,Gender,Sleep_Hours,Phone_Checks_Per_Day,Apps_Used_Daily,Phone_Usage_Purpose,Avg_Usage_Hours,Mental_Health_Issue_Level,Productive_Hours,No_Productive_Time,Addiction_Level
18,Female,7.4,73,19,Social Media,3.1666666666666665,4.666666666666667,0.8500000000000001,1.2,2
17,Female,5.0,63,18,Education,4.366666666666666,3.6666666666666665,1.15,2.15,3
19,Other,5.7,21,9,Other,4.966666666666667,2.3333333333333335,1.4,1.25,3
19,Other,6.9,106,6,Social Media,2.9666666666666663,9.0,0.25,1.25,3
16,Female,5.2,66,12,Browsing,3.1,7.333333333333333,0.65,3.05,3
19,Female,5.2,71,6,Social Media,4.1000000000000005,3.0,0.35,2.1,3
16,Female,6.7,32,15,Other,4.166666666666667,6.333333333333333,0.55,1.75,3
19,Male,6.1,64,11,Gaming,3.6333333333333333,5.0,1.5,0.5,2
18,Female,6.6,35,15,Education,4.266666666666667,8.666666666666666,1.75,1.75,3
18,Male,3.9,31,14,Browsing,4.266666666666667,4.666666666666667,0.15,1.85,3
15,Other,7.3,134,8,Education,5.233333333333333,5.666666666666667,0.15000000000000002,1.4,3
15,Female,9.5,121,13,Gaming,4.6000000000000005,4.333333333333333,1.9,3.1,3
16,Female,5.0,112,15,Browsing,2.8333333333333335,3.0,1.0,1.8,3
19,Female,9.0,83,5,Browsing,4.1000000000000005,6.666666666666667,1.4,2.2,2
17,Other,7.2,98,18,Gaming,3.766666666666667,7.666666666666667,1.45,1.75,3
13,Male,6.7,26,20,Gaming,3.8666666666666667,6.666666666666667,1.0,2.0,3
17,Male,4.7,129,6,Gaming,5.8,4.666666666666667,1.5,1.7999999999999998,3
17,Female,6.8,80,11,Social Media,3.4,4.666666666666667,1.4,1.7000000000000002,2
14,Female,5.8,27,15,Social Media,5.0,8.666666666666666,0.65,2.8499999999999996,3
19,Female,7.5,73,12,Other,5.166666666666667,5.666666666666667,0.44999999999999996,1.0,3
13,Male,3.7,64,8,Education,4.566666666666666,5.0,1.6,1.3,2
17,Other,7.2,50,19,Education,3.966666666666667,6.666666666666667,1.65,1.8,3
18,Male,7.3,52,12,Gaming,5.2,5.666666666666667,0.1,1.7,3
15,Male,6.2,99,14,Other,2.8666666666666667,6.333333333333333,0.95,1.2000000000000002,2
19,Other,6.0,124,15,Browsing,3.6,7.0,0.35,1.95,3
13,Other,8.8,32,20,Social Media,5.6000000000000005,6.666666666666667,1.3,2.4,3
14,Male,5.8,109,19,Other,4.066666666666666,4.666666666666667,0.55,2.0,3
13,Female,8.7,122,10,Browsing,5.166666666666667,3.6666666666666665,0.7,2.8499999999999996,3
18,Other,6.6,93,15,Browsing,3.8333333333333335,5.333333333333333,1.45,2.05,3
19,Male,9.4,57,20,Social Media,5.066666666666666,3.6666666666666665,0.9,1.1,3
17,Male,7.5,67,14,Education,3.866666666666667,5.333333333333333,0.95,2.1,3
18,Female,8.9,138,9,Other,3.9333333333333336,5.666666666666667,0.95,3.0999999999999996,2
17,Other,5.8,133,14,Education,2.8666666666666667,5.0,1.9,2.2,3
13,Other,7.6,130,10,Education,4.333333333333333,6.333333333333333,1.0,0.9,2
15,Female,6.1,123,11,Browsing,3.9666666666666663,6.0,0.9,1.15,3
17,Other,8.9,141,7,Social Media,3.6666666666666665,5.0,1.3,1.75,2
19,Other,5.4,104,14,Social Media,4.033333333333333,4.0,0.6,0.25,3
13,Male,9.9,82,19,Browsing,2.466666666666667,3.3333333333333335,1.1,1.45,1
19,Female,8.4,130,20,Browsing,2.6,5.666666666666667,1.3,2.1500000000000004,3
18,Male,8.2,62,13,Education,3.566666666666667,4.333333333333333,1.2,1.9500000000000002,3
15,Male,6.1,43,19,Education,3.6666666666666665,3.6666666666666665,1.6,2.0,3
14,Male,4.8,89,7,Social Media,2.7000000000000006,2.3333333333333335,1.15,2.25,3
17,Female,4.7,122,12,Gaming,3.733333333333333,3.0,0.8,1.75,3
14,Male,5.3,139,7,Education,3.9333333333333336,2.3333333333333335,0.75,1.6,3
14,Other,8.3,28,9,Gaming,2.966666666666667,5.0,1.7000000000000002,2.15,2
14,Male,6.2,36,6,Gaming,4.433333333333334,5.666666666666667,0.6,2.0,3
16,Female,6.6,48,10,Browsing,3.5666666666666664,4.666666666666667,0.5,0.8,2
14,Male,5.1,82,15,Education,4.966666666666667,5.0,0.65,1.75,3
19,Other,6.2,76,14,Other,2.466666666666667,2.0,0.75,1.5,3
19,Female,4.3,55,12,Education,3.766666666666667,6.333333333333333,1.65,2.75,3
19,Male,6.5,63,7,Other,5.033333333333334,4.0,0.25,2.0999999999999996,3
19,Other,6.1,77,8,Browsing,1.5666666666666667,3.6666666666666665,0.8500000000000001,1.45,1
16,Female,6.7,35,19,Browsing,2.8666666666666667,5.333333333333333,1.2,1.65,2
17,Other,7.6,101,8,Gaming,4.133333333333334,3.3333333333333335,0.15,2.25,3
18,Female,9.0,133,9,Social Media,3.9333333333333336,7.333333333333333,0.7000000000000001,3.1,3
16,Male,5.3,44,13,Education,5.133333333333334,5.0,1.6,1.6,3
18,Female,5.3,122,15,Gaming,4.466666666666666,7.0,0.95,1.7999999999999998,3
16,Female,6.3,112,17,Gaming,3.366666666666667,4.666666666666667,1.15,2.35,3
15,Other,6.8,102,8,Social Media,3.6,5.666666666666667,1.15,1.7000000000000002,3
18,Other,7.6,54,14,Education,4.333333333333333,6.333333333333333,1.55,1.25,3
18,Male,5.5,79,9,Education,3.366666666666667,7.0,0.95,1.9500000000000002,3
13,Other,6.0,78,5,Gaming,3.3666666666666667,4.333333333333333,0.55,1.75,2
13,Other,5.8,121,18,Other,3.733333333333334,6.333333333333333,0.7,2.4,3
14,Male,8.3,133,20,Other,4.7,6.333333333333333,0.45,2.5999999999999996,3
18,Female,8.7,144,9,Education,4.566666666666666,6.333333333333333,1.0499999999999998,1.15,2
13,Male,4.2,132,6,Browsing,2.566666666666667,6.333333333333333,0.9,1.25,2
17,Male,5.8,137,10,Gaming,4.833333333333333,5.0,1.75,1.6500000000000001,3
14,Male,8.1,85,17,Browsing,3.466666666666667,5.333333333333333,1.5499999999999998,2.85,3
17,Other,5.4,103,17,Browsing,4.833333333333333,4.0,0.35,0.6000000000000001,3
19,Male,8.7,127,6,Browsing,3.6666666666666665,6.666666666666667,1.45,2.55,3
15,Other,6.8,105,5,Browsing,3.233333333333333,3.3333333333333335,0.9,1.35,2
18,Female,5.1,142,7,Other,4.166666666666667,4.666666666666667,1.3,2.65,3
19,Female,4.6,69,12,Education,1.3666666666666665,5.666666666666667,0.55,3.3499999999999996,3
14,Male,7.2,107,9,Education,2.8333333333333335,6.0,1.0,3.05,3
15,Male,8.9,43,13,Gaming,3.0666666666666664,7.0,1.2999999999999998,2.35,2
14,Female,5.3,21,7,Education,3.0666666666666664,4.333333333333333,0.9,1.4000000000000001,2
19,Female,6.6,25,13,Browsing,4.1000000000000005,4.333333333333333,0.5,2.7,3
13,Other,5.7,71,19,Education,4.1000000000000005,7.0,0.55,1.75,3
13,Male,7.6,61,7,Browsing,1.8666666666666665,5.666666666666667,1.25,2.25,2
14,Female,3.9,70,20,Other,4.8,4.666666666666667,0.9,2.9000000000000004,3
14,Male,6.8,106,11,Social Media,4.333333333333333,3.6666666666666665,1.2,1.7999999999999998,3
13,Other,5.7,76,13,Other,5.0,6.333333333333333,1.7000000000000002,1.75,3
16,Other,8.5,55,20,Education,4.1000000000000005,8.333333333333334,1.8,1.5,3
16,Female,8.1,103,15,Education,4.566666666666666,8.0,1.4,3.3,3
16,Female,5.6,144,6,Education,2.866666666666667,6.0,1.1,2.3499999999999996,3
16,Female,8.1,40,16,Education,2.533333333333333,7.333333333333333,1.25,2.9,2
19,Female,4.9,33,15,Browsing,5.166666666666667,9.0,0.7,1.55,3
15,Other,5.1,101,16,Other,4.666666666666667,3.0,1.1,2.95,3
17,Other,6.4,25,7,Browsing,3.9333333333333336,6.666666666666667,1.15,2.65,2
14,Male,7.8,22,8,Browsing,5.933333333333334,5.666666666666667,0.85,0.55,2
13,Female,9.7,145,9,Education,4.766666666666667,4.666666666666667,0.5,1.7999999999999998,3
15,Female,8.9,45,15,Other,5.033333333333333,7.666666666666667,0.45,2.65,3
16,Other,5.7,47,11,Education,4.733333333333333,6.0,1.35,2.45,3
13,Other,6.5,144,8,Other,3.3666666666666667,5.0,1.2999999999999998,2.95,3
17,Male,8.5,49,9,Browsing,4.2,5.666666666666667,1.45,2.8,3
17,Female,5.9,51,5,Gaming,3.566666666666667,6.666666666666667,0.3,2.6500000000000004,3
15,Female,9.9,137,12,Social Media,3.6999999999999997,6.0,1.75,2.1,3
18,Female,3.8,89,9,Social Media,3.1999999999999997,4.333333333333333,0.6499999999999999,1.5,3
17,Male,3.9,71,9,Social Media,5.233333333333333,6.666666666666667,1.0,2.15,3
16,Female,6.3,120,18,Education,3.133333333333333,3.0,1.6,4.5,3
14,Female,6.2,106,13,Education,3.766666666666667,3.6666666666666665,0.4,1.6500000000000001,3
15,Female,8.1,40,19,Gaming,5.3999999999999995,8.666666666666666,0.5,1.85,3
15,Male,7.9,55,19,Social Media,4.566666666666666,7.0,1.65,1.45,3
18,Other,7.6,89,9,Social Media,4.466666666666667,6.333333333333333,0.8500000000000001,3.0,3
19,Other,6.5,47,15,Social Media,3.9,4.333333333333333,1.0,1.7999999999999998,3
18,Male,6.4,22,8,Education,4.966666666666666,7.333333333333333,1.0,3.25,3
19,Female,7.1,95,18,Browsing,5.333333333333333,4.0,0.85,1.7,3
16,Female,6.7,26,9,Education,4.533333333333333,8.333333333333334,0.95,1.15,2
18,Other,8.9,59,10,Social Media,5.566666666666666,3.3333333333333335,0.75,1.5,2
14,Other,5.9,92,20,Social Media,2.3666666666666667,8.0,1.7,2.3499999999999996,3
14,Male,9.2,40,6,Social Media,2.5,2.6666666666666665,0.4,1.9,1
14,Female,3.0,117,12,Browsing,4.166666666666667,8.333333333333334,1.3,1.7,3
14,Female,3.0,79,12,Browsing,4.733333333333333,3.6666666666666665,1.1,2.35,3
15,Female,7.1,129,20,Other,4.066666666666666,8.333333333333334,0.7999999999999999,3.25,3
17,Other,6.0,128,15,Browsing,5.233333333333333,5.0,1.85,1.45,3
18,Other,6.8,75,6,Education,3.766666666666667,6.333333333333333,1.1,1.5,2
15,Male,4.1,109,12,Other,6.166666666666667,6.333333333333333,0.8500000000000001,2.05,3
17,Male,5.8,97,14,Browsing,3.733333333333333,5.0,1.4500000000000002,1.6,2
18,Other,6.7,111,11,Social Media,5.266666666666667,5.666666666666667,1.85,2.35,3
15,Other,8.3,93,18,Social Media,2.1,6.0,0.45,1.75,2
17,Other,9.1,133,20,Browsing,3.5,5.0,1.4,2.7,3
14,Male,6.8,150,9,Other,3.766666666666667,8.666666666666666,0.35,1.15,3
16,Male,8.7,146,15,Other,4.733333333333333,7.0,1.6,2.4,3
15,Other,7.7,21,20,Browsing,2.6,7.333333333333333,0.25,2.35,3
13,Female,10.0,83,6,Other,3.233333333333333,6.333333333333333,1.6,1.5,1
18,Other,4.4,110,13,Education,3.733333333333333,3.3333333333333335,0.75,1.75,3
14,Male,4.7,60,7,Education,3.8333333333333335,8.666666666666666,1.15,2.1500000000000004,3
13,Female,4.7,149,9,Other,4.233333333333333,8.0,1.0,2.05,3
16,Female,6.1,100,13,Other,3.1999999999999997,4.333333333333333,1.15,3.55,3
13,Other,7.3,72,9,Education,3.366666666666667,6.333333333333333,0.25,1.7000000000000002,2
18,Other,5.8,61,12,Social Media,3.1666666666666665,5.666666666666667,0.8,0.3,1
14,Other,5.1,99,6,Other,4.033333333333333,4.333333333333333,1.65,1.7,2
15,Male,7.4,123,11,Social Media,5.166666666666667,6.666666666666667,0.9,2.9000000000000004,3
15,Male,8.2,97,17,Gaming,3.533333333333333,4.0,1.65,2.0999999999999996,3
14,Male,8.6,76,13,Browsing,5.466666666666666,5.0,0.65,2.3,3
15,Other,8.7,95,18,Browsing,3.6666666666666665,7.666666666666667,0.7,3.25,3
15,Male,5.5,131,5,Social Media,2.6666666666666665,2.3333333333333335,1.5499999999999998,1.7,2
14,Female,6.5,110,19,Gaming,3.733333333333334,6.333333333333333,0.55,3.0,3
13,Other,6.4,143,12,Other,3.8000000000000003,4.666666666666667,0.6,1.85,3
14,Other,5.4,147,10,Education,5.166666666666667,4.666666666666667,1.3,0.6,3
16,Male,6.4,116,18,Education,3.2999999999999994,8.0,0.35,0.8999999999999999,3
18,Other,8.8,120,16,Other,3.533333333333333,6.333333333333333,0.8,2.7,3
15,Female,8.8,75,12,Other,3.4,7.333333333333333,1.1,1.9,2
18,Other,8.9,129,10,Gaming,2.9,8.333333333333334,1.05,1.3,2
19,Female,5.1,123,17,Education,3.6666666666666665,6.333333333333333,0.75,1.8,3
17,Other,7.2,122,16,Social Media,4.7,3.0,0.7,2.1,3
13,Female,6.1,86,19,Browsing,4.7,7.0,0.65,2.65,3
18,Male,4.2,56,15,Browsing,4.333333333333333,4.666666666666667,1.75,3.0,3
17,Female,6.9,41,9,Other,5.866666666666666,5.0,1.15,1.8,3
13,Other,6.2,22,18,Other,3.9666666666666663,4.666666666666667,0.95,2.25,3
19,Male,6.8,119,8,Gaming,2.6333333333333333,7.333333333333333,0.95,2.65,3
13,Other,6.7,44,17,Browsing,3.1333333333333333,6.666666666666667,1.25,2.95,3
16,Other,4.0,37,9,Other,2.766666666666667,4.666666666666667,2.05,1.5,1
19,Male,6.7,104,13,Browsing,5.1,8.0,0.15,1.0,3
13,Female,4.3,142,5,Browsing,4.1000000000000005,4.333333333333333,0.7,2.3,3
18,Male,5.0,93,9,Other,3.8333333333333335,3.3333333333333335,0.6,2.55,3
13,Male,7.0,51,6,Social Media,3.466666666666667,4.666666666666667,0.75,2.5999999999999996,2
19,Other,6.5,67,20,Gaming,4.166666666666667,3.3333333333333335,2.2,0.95,3
13,Male,9.0,84,5,Education,4.7,4.333333333333333,1.9500000000000002,1.75,2
14,Other,7.8,89,5,Browsing,3.6666666666666665,5.0,1.55,1.4,2
17,Female,9.6,95,7,Social Media,3.6,8.333333333333334,0.7000000000000001,0.65,1
19,Male,6.3,67,11,Gaming,4.6000000000000005,5.666666666666667,1.5,2.45,3
15,Female,8.5,45,15,Gaming,5.3,6.666666666666667,1.15,1.4500000000000002,3
14,Male,4.8,21,11,Social Media,3.233333333333333,4.666666666666667,0.39999999999999997,2.5,3
18,Male,5.5,89,8,Education,4.533333333333334,5.0,1.4000000000000001,1.65,3
13,Other,7.2,146,8,Gaming,4.5,6.666666666666667,0.6499999999999999,0.95,2
13,Male,7.7,47,14,Gaming,4.666666666666667,7.0,2.05,2.45,3
16,Female,3.5,84,5,Education,5.433333333333334,3.3333333333333335,0.85,2.85,3
16,Female,6.5,20,15,Other,6.433333333333333,4.0,0.35,2.4,3
19,Male,7.9,33,19,Education,3.1333333333333333,5.333333333333333,1.35,1.6,3
18,Male,7.5,25,9,Browsing,3.0,4.666666666666667,1.15,2.1500000000000004,2
14,Female,8.4,124,11,Education,4.466666666666667,5.666666666666667,1.4,1.65,3
15,Male,8.2,91,8,Other,4.1000000000000005,6.666666666666667,0.7,0.9,2
19,Male,4.5,115,10,Social Media,4.633333333333334,4.333333333333333,1.15,1.85,3
17,Male,8.4,25,8,Education,3.266666666666666,5.0,1.05,2.0,2
14,Male,8.0,51,5,Other,3.033333333333333,2.3333333333333335,0.8,1.85,1
17,Other,6.9,106,9,Gaming,6.366666666666667,3.6666666666666665,0.8,1.15,3
13,Female,8.9,115,12,Browsing,4.766666666666667,6.0,1.1,1.95,3
18,Female,3.9,128,7,Social Media,2.5,7.333333333333333,1.2000000000000002,2.35,3
17,Female,6.3,99,12,Gaming,4.033333333333334,4.666666666666667,0.75,2.6500000000000004,3
15,Female,7.0,143,16,Social Media,3.2000000000000006,6.0,0.5,1.3499999999999999,3
14,Female,4.9,122,10,Browsing,5.8,5.333333333333333,1.35,2.1,3
18,Female,8.1,101,19,Social Media,4.333333333333333,3.3333333333333335,1.35,2.05,3
18,Male,7.0,121,5,Social Media,6.933333333333333,6.666666666666667,2.3,2.4,3
16,Other,10.0,114,12,Browsing,3.5333333333333337,5.0,1.2999999999999998,2.6500000000000004,3
15,Female,6.8,126,19,Other,2.9000000000000004,4.666666666666667,0.3,2.95,3
13,Male,6.8,74,8,Browsing,3.3333333333333335,7.0,0.05,3.4,3
16,Female,9.4,38,18,Social Media,3.8333333333333335,8.333333333333334,2.3,3.5500000000000003,3
13,Male,7.0,40,19,Education,3.6,6.666666666666667,1.3,0.4,2
13,Female,7.1,43,15,Gaming,2.2666666666666666,4.0,1.25,2.7,3
18,Other,5.4,111,12,Browsing,3.6333333333333333,6.0,1.7000000000000002,1.35,2
16,Male,5.7,70,19,Browsing,3.8666666666666667,4.0,0.95,1.9,3
15,Other,4.9,121,14,Education,4.333333333333333,6.0,0.7,2.3,3
13,Female,4.3,150,17,Social Media,3.9,10.0,1.4,2.0999999999999996,3
15,Male,5.7,117,7,Social Media,3.6666666666666665,8.333333333333334,1.3,2.55,3
19,Female,6.9,103,12,Other,5.033333333333332,3.0,0.2,1.45,3
18,Other,5.9,144,11,Social Media,5.466666666666666,3.3333333333333335,1.1,1.1,3
18,Female,3.4,61,10,Other,3.5333333333333337,2.6666666666666665,1.0,2.3,3
18,Female,7.7,135,6,Other,3.9,6.666666666666667,1.9000000000000001,2.05,3
19,Male,7.4,30,7,Other,4.633333333333333,7.0,2.15,0.6,2
13,Male,3.4,95,5,Other,3.466666666666667,6.666666666666667,0.85,1.05,1
15,Other,5.6,106,11,Other,4.266666666666667,8.0,0.2,2.5,3
18,Male,6.9,130,18,Social Media,4.633333333333334,6.333333333333333,0.15,2.0,3
13,Male,7.0,68,14,Other,3.1333333333333333,6.333333333333333,0.8500000000000001,1.85,3
17,Other,8.0,112,6,Other,2.6999999999999997,6.333333333333333,1.05,1.4500000000000002,2
13,Female,6.1,110,5,Education,2.1,6.0,0.4,2.0,2
16,Male,4.7,42,18,Education,3.3333333333333335,3.3333333333333335,1.5,2.5,3
16,Male,6.3,110,17,Education,3.533333333333333,3.0,0.8,1.5,3
17,Female,9.7,128,5,Social Media,5.066666666666666,5.666666666666667,0.15,1.05,2
15,Other,8.9,22,8,Other,2.033333333333333,3.6666666666666665,0.85,1.45,1
16,Other,8.8,25,14,Social Media,3.533333333333333,6.666666666666667,1.35,1.7999999999999998,2
17,Female,9.7,115,10,Browsing,3.8333333333333335,6.666666666666667,1.5,1.8,2
13,Other,5.0,70,18,Browsing,3.766666666666667,4.666666666666667,2.2,1.75,3
16,Female,8.1,86,15,Browsing,3.3333333333333335,7.666666666666667,0.6,0.8500000000000001,2
18,Female,5.0,59,19,Social Media,4.066666666666667,3.6666666666666665,0.65,1.0,3
17,Other,4.6,39,5,Gaming,4.0,4.666666666666667,1.2999999999999998,1.5,3
17,Other,6.9,33,12,Social Media,4.3,4.666666666666667,0.25,2.3499999999999996,3
13,Other,6.1,34,7,Browsing,4.7,6.333333333333333,1.35,1.95,3
19,Female,6.9,51,19,Browsing,3.766666666666666,7.0,0.6,1.85,3
18,Female,8.6,115,10,Other,4.233333333333333,8.0,1.15,2.25,3
19,Other,8.5,27,6,Education,3.3333333333333335,6.0,1.6,1.2,2
17,Female,8.9,147,13,Education,4.133333333333333,6.0,1.15,2.05,3
17,Male,7.1,113,16,Other,3.7000000000000006,7.666666666666667,1.55,1.3,3
17,Male,6.8,83,17,Browsing,3.7999999999999994,5.666666666666667,1.1,1.9,3
18,Male,6.2,115,12,Education,4.633333333333334,4.333333333333333,1.75,1.65,3
16,Female,3.0,74,14,Other,3.1999999999999997,3.6666666666666665,1.6,2.95,3
17,Female,8.3,46,6,Other,4.666666666666667,7.0,0.2,3.8,3
19,Other,6.3,44,8,Social Media,4.133333333333334,4.333333333333333,0.35,2.95,3
19,Female,6.8,114,14,Gaming,2.566666666666667,4.333333333333333,0.2,2.45,3
18,Female,8.2,40,7,Other,3.6999999999999997,5.666666666666667,0.7,2.75,2
14,Male,4.9,34,16,Gaming,2.4,5.0,1.0,1.0,2
14,Female,8.8,114,5,Gaming,4.333333333333333,4.666666666666667,1.1,1.95,2
13,Female,7.4,46,8,Browsing,1.9333333333333333,5.0,0.39999999999999997,2.5,2
17,Other,8.6,99,14,Other,3.5333333333333337,8.333333333333334,1.7000000000000002,2.35,3
18,Other,7.3,119,16,Other,4.766666666666667,6.0,0.75,1.05,3
17,Female,8.5,146,11,Education,3.1,8.0,0.95,2.5,2
17,Female,7.4,110,16,Other,3.966666666666667,3.3333333333333335,0.75,2.15,3
15,Male,8.8,104,8,Gaming,4.666666666666667,5.0,2.3499999999999996,1.85,3
17,Female,7.4,24,20,Social Media,3.7999999999999994,2.3333333333333335,1.35,2.25,3
16,Other,8.2,139,14,Browsing,3.5666666666666664,5.666666666666667,0.15,3.4,3
15,Other,6.5,31,7,Browsing,2.9666666666666663,5.0,0.2,2.6500000000000004,2
16,Other,6.8,86,11,Social Media,4.733333333333333,4.666666666666667,0.8,2.4,3
13,Female,7.2,29,15,Education,3.6,2.3333333333333335,0.4,2.1999999999999997,2
16,Female,8.1,110,7,Other,5.266666666666667,4.333333333333333,0.65,0.55,2
15,Other,8.4,72,14,Other,4.8999999999999995,6.0,0.15000000000000002,2.6,3
15,Other,5.7,75,14,Browsing,4.233333333333333,5.0,0.7,1.35,3
16,Female,5.8,138,13,Education,3.6,6.0,1.2000000000000002,2.05,3
18,Other,5.9,34,17,Education,6.0,5.333333333333333,1.25,2.45,3
17,Other,5.1,79,7,Other,4.766666666666667,5.333333333333333,1.05,1.75,3
18,Female,7.7,104,10,Social Media,4.166666666666667,4.0,1.45,2.55,2
19,Male,3.1,130,6,Browsing,5.533333333333334,3.3333333333333335,1.3,2.25,3
16,Male,4.9,138,12,Other,3.033333333333333,7.0,1.3,1.3,3
15,Male,5.0,36,17,Social Media,4.133333333333333,8.666666666666666,1.0,2.4,3
16,Other,5.3,29,18,Education,4.366666666666667,5.666666666666667,2.1,2.95,3
13,Other,8.6,82,19,Other,3.6,6.0,0.65,2.35,3
14,Male,5.0,58,18,Other,3.733333333333333,2.3333333333333335,0.75,3.65,3
19,Male,6.9,39,13,Gaming,3.7999999999999994,3.0,1.1,2.35,3
13,Male,5.2,123,18,Gaming,2.5666666666666664,3.3333333333333335,1.25,2.45,3
15,Other,9.2,112,14,Gaming,3.466666666666667,4.666666666666667,1.2000000000000002,2.6,3
18,Male,3.0,101,20,Gaming,4.733333333333333,7.0,1.4,1.6,3
17,Female,5.4,67,9,Browsing,4.266666666666667,7.666666666666667,0.7999999999999999,2.4,3
16,Female,7.0,127,12,Other,5.3,5.0,2.5,3.15,3
13,Male,5.5,70,8,Gaming,4.366666666666666,6.333333333333333,0.95,1.45,2
18,Female,6.7,121,12,Gaming,4.1000000000000005,6.0,1.0,4.45,3
18,Male,6.0,77,8,Social Media,4.533333333333334,2.3333333333333335,2.45,1.75,3
15,Male,6.3,26,20,Browsing,3.6333333333333333,5.0,1.95,1.65,2
15,Other,7.1,79,20,Other,4.6000000000000005,7.0,0.0,2.15,3
19,Other,5.3,34,8,Gaming,4.933333333333334,7.666666666666667,0.4,1.2,3
14,Female,7.1,55,14,Social Media,3.3666666666666667,5.333333333333333,1.65,1.75,3
14,Male,4.6,101,15,Browsing,3.3000000000000003,4.333333333333333,2.2,2.25,3
18,Female,9.2,45,14,Browsing,5.066666666666666,6.333333333333333,1.5499999999999998,1.85,3
17,Female,6.9,44,9,Other,2.8333333333333335,5.333333333333333,2.25,2.2,2
19,Male,6.3,117,13,Gaming,5.033333333333333,3.3333333333333335,1.45,1.4000000000000001,3
18,Male,9.2,96,16,Social Media,3.1999999999999997,7.666666666666667,1.05,1.65,3
19,Other,5.1,148,19,Education,4.433333333333334,7.0,1.5499999999999998,2.3000000000000003,3
16,Male,5.1,23,16,Browsing,5.366666666666667,5.666666666666667,0.75,3.5999999999999996,3
14,Other,6.8,60,19,Social Media,4.266666666666667,3.0,1.0,1.55,3
18,Male,8.6,80,12,Social Media,3.3333333333333335,5.666666666666667,1.4,1.2999999999999998,2
13,Female,6.6,134,14,Other,4.3,3.6666666666666665,0.8500000000000001,2.3,3
16,Female,6.7,150,6,Social Media,2.933333333333333,5.0,0.4,1.05,2
16,Female,5.8,36,16,Social Media,6.133333333333333,4.0,1.1,2.4000000000000004,3
19,Female,9.3,59,5,Education,2.9333333333333336,6.666666666666667,1.0,3.0,2
14,Other,7.0,85,16,Education,3.1,4.0,0.9500000000000001,2.9000000000000004,3
17,Female,6.8,35,15,Gaming,4.666666666666667,4.666666666666667,0.8,1.4,3
19,Male,6.1,111,12,Other,2.9,8.333333333333334,2.25,1.55,3
18,Male,6.8,45,5,Education,5.033333333333333,6.333333333333333,1.5,2.05,3
13,Other,4.4,92,14,Social Media,3.5666666666666664,5.333333333333333,1.1,2.4,3
14,Other,3.4,104,13,Browsing,3.233333333333333,2.6666666666666665,1.1,1.5999999999999999,3
17,Female,6.1,132,11,Browsing,4.266666666666667,4.0,1.0499999999999998,2.5,3
16,Male,5.7,122,16,Gaming,4.366666666666666,3.0,1.35,2.45,3
19,Male,3.0,73,19,Education,3.366666666666667,5.0,1.5,1.5,3
16,Male,6.2,132,6,Education,4.033333333333333,6.0,1.4,1.85,3
16,Male,7.7,99,11,Other,5.066666666666667,6.0,1.25,2.45,3
14,Other,4.8,21,20,Gaming,4.433333333333334,4.0,0.65,2.4,3
18,Other,4.2,129,20,Education,3.9,7.0,0.5,2.65,3
16,Female,6.2,43,14,Gaming,4.3999999999999995,4.0,2.05,1.9,3
13,Male,7.6,47,15,Browsing,3.9,4.0,0.3,1.4,2
19,Female,9.7,132,18,Other,4.6000000000000005,7.666666666666667,1.25,1.1,3
18,Female,7.0,73,12,Other,3.966666666666667,5.666666666666667,0.8,2.25,3
15,Other,5.8,66,19,Gaming,5.066666666666666,7.333333333333333,1.5,2.1,3
19,Other,7.5,83,20,Social Media,3.3333333333333335,5.333333333333333,0.5,1.9,3
14,Female,6.6,84,13,Other,5.0,5.666666666666667,0.0,1.1,3
15,Male,9.5,31,12,Gaming,5.0,6.666666666666667,1.0,2.5,2
17,Female,5.5,114,11,Other,2.6666666666666665,5.333333333333333,1.0999999999999999,1.35,3
16,Other,7.5,20,10,Social Media,5.033333333333334,5.0,0.75,2.5,3
13,Female,5.3,47,13,Other,3.8000000000000003,3.3333333333333335,0.3,2.2,3
13,Male,5.8,60,20,Social Media,4.433333333333334,4.666666666666667,1.5,1.85,3
15,Other,5.0,94,6,Gaming,3.5666666666666664,6.666666666666667,1.1,3.65,3
19,Male,7.3,133,11,Social Media,3.4,5.0,0.9,2.75,3
19,Male,3.7,23,7,Browsing,3.8666666666666667,6.333333333333333,0.65,1.25,2
13,Other,8.8,140,16,Other,4.533333333333333,7.666666666666667,1.8,2.1,3
16,Other,7.7,103,7,Other,4.266666666666667,4.333333333333333,0.45,2.15,3
16,Other,4.2,112,11,Gaming,2.8000000000000003,6.666666666666667,1.4,1.3,3
15,Female,4.4,62,14,Other,6.0,8.666666666666666,0.65,3.45,3
14,Female,5.9,56,13,Social Media,3.3666666666666667,5.333333333333333,0.7,1.85,3
17,Female,6.6,149,7,Other,3.766666666666667,5.0,0.1,2.6,3
17,Female,4.9,43,7,Gaming,4.766666666666667,4.333333333333333,0.8,2.5999999999999996,3
13,Female,5.9,28,6,Other,5.266666666666667,7.666666666666667,1.25,1.55,3
19,Female,5.1,112,13,Other,5.1000000000000005,4.666666666666667,0.25,1.0,3
18,Female,8.9,20,9,Social Media,5.3,5.333333333333333,1.25,1.5,2
17,Male,4.7,76,10,Other,4.833333333333333,5.0,1.25,2.1,3
16,Other,6.7,67,10,Gaming,3.6999999999999997,4.333333333333333,0.95,1.3,2
