event_id,disaster_type,location,latitude,longitude,date,severity_level,affected_population,estimated_economic_loss_usd,response_time_hours,aid_provided,infrastructure_damage_index,is_major_disaster
7638,Hurricane,Indonesia,-0.3672654092378323,114.09043683133164,2023-07-30,2,11770.136932342228,2349784.981942385,25.463068172664258,Yes,5.902619700783478,False
10249,Hurricane,Indonesia,-2.345242592815233,111.35339275564242,2025-11-01,6,32925.00133832128,8903851.070296073,39.33897995541071,Yes,0.77,False
16584,Hurricane,Indonesia,-1.5807280491212397,112.45257870987588,2023-06-17,6,25867.080227846374,4560034.691626711,45.19143394230171,Yes,0.74,False
1382,Hurricane,Indonesia,-1.639611231163452,115.00218297460506,2025-01-11,6,28308.47823587017,5988025.105679094,9.873083179155891,Yes,0.3362942745044947,False
3971,Hurricane,Indonesia,0.9433354030157648,114.70926728634826,2023-05-21,4,21641.672229107193,5053512.796649956,9.399110274262432,Yes,0.22229473264322402,False
16762,Hurricane,Indonesia,0.6415036550111807,116.72509426109792,2025-05-22,4,15367.304017846634,934444.5745192099,29.46729964771027,No,0.22,False
6639,Hurricane,Indonesia,-0.5394124235402598,112.58786212479484,2024-01-19,3,23207.19289504913,1647340.5137870717,57.227024312134596,Yes,0.35,False
7912,Hurricane,Indonesia,-1.031707528385149,115.47320869405408,2023-12-04,6,6681.525019573723,1162509.5008297092,44.54493182021189,No,0.53,False
14362,Hurricane,Indonesia,-1.271153354954267,113.0847922217411,2024-01-31,5,23555.77483899353,3546589.748534151,46.296917200257695,Yes,0.46,False
13428,Hurricane,Indonesia,-0.869014406170573,111.77734462888618,2024-02-07,4,26471.742487650925,3461243.4305029656,37.962196672809505,No,8.184308028025471,False
3385,Hurricane,Indonesia,-2.000647320186526,114.8359973695218,2025-06-14,2,10185.933291229061,2111734.827296635,53.808837871206414,Yes,1.0154120561166646,False
13079,Hurricane,Indonesia,-3.2012948605729696,114.24191075110085,2023-05-18,2,15103.19069690566,1285019.175809047,7.7933361778307955,Yes,1.7804469569156565,False
16915,Hurricane,Indonesia,-1.059570422015307,115.86677913240172,2023-12-29,2,19575.219300169225,3040700.384490067,9.16649306452072,Yes,0.1918163630609075,False
19504,Hurricane,Indonesia,0.990631116996648,111.1097888716222,2025-09-18,4,5440.5592295358965,1292764.2114855219,32.96480125460812,Yes,3.218295933732747,False
18286,Hurricane,Indonesia,-3.38464373610672,109.84229600074838,2024-07-14,4,4177.230978035599,586360.5092466716,25.876605422661253,Yes,0.31,False
3066,Hurricane,Indonesia,-2.464699737683661,111.9465324134664,2025-09-04,5,33627.25072996672,7745376.740880845,45.795261010905286,Yes,0.65,False
5555,Hurricane,Indonesia,-1.6723415008750726,114.54548214456008,2024-07-18,4,26146.810084826688,2223011.4766159686,23.15180704310608,No,0.36,False
19639,Hurricane,Indonesia,-1.1317283086595922,116.77572717452884,2023-02-25,5,34618.862895322716,5250857.514291455,22.535025266891,Yes,7.839939667381599,False
14571,Hurricane,Indonesia,0.5248201668627933,114.8853988690428,2023-06-14,1,2604.699370488734,590035.3788632646,30.165146824168552,Yes,0.45,False
6144,Hurricane,Indonesia,-0.7628490953334582,114.60067186667504,2023-01-21,5,35660.12388592848,2851334.9180813623,50.72184085917333,Yes,3.462521188911878,False
18512,Hurricane,Indonesia,-4.330715138289923,113.58985517156484,2024-12-22,3,17169.619725382177,4785172.514707739,29.198017916158456,No,1.6083521314718774,False
16242,Hurricane,Indonesia,-5.203104990172605,113.9169932320932,2023-10-09,6,32353.427467372603,10093826.104990678,74.52504368556127,Yes,0.61,False
15927,Hurricane,Indonesia,-1.0310479483142188,114.99774057456456,2023-09-11,5,12963.35117950676,1786757.5123572454,35.00854724145411,Yes,0.58,False
1695,Hurricane,Indonesia,-2.494158099485108,113.72440346792987,2025-08-28,3,12484.09036892552,1711043.044938933,31.974965583244956,No,4.688609966251902,False
17880,Hurricane,Indonesia,-1.4689782565974117,114.47797912448958,2023-03-25,2,8285.895987273394,171820.20850829768,63.50595650622337,Yes,6.029108436210562,False
8331,Hurricane,Indonesia,-1.788355049079043,113.4698591978904,2023-06-30,6,42466.3353485305,6843422.371401015,61.41215468988994,No,0.49,False
9733,Hurricane,Indonesia,0.8277575846939936,113.82464146860286,2023-06-26,5,31527.519185939043,7766815.5935644265,15.48053265139662,Yes,3.8229439534789798,False
612,Landslide,Indonesia,-0.34492652619566,113.06122398914472,2025-02-19,1,6500.8741035147195,2116826.0704086185,65.00208711871704,No,0.752480882534003,False
10405,Landslide,Indonesia,-1.366059063433087,114.44227698079315,2024-04-03,6,16516.9702491056,3444526.4150744486,44.295429143735326,Yes,7.238128042020864,False
9679,Landslide,Indonesia,0.2142781160483012,117.3127261123844,2025-01-03,6,44613.96163498637,11046196.053274114,8.118163731909922,Yes,0.7,False
10435,Landslide,Indonesia,-5.0116839927055965,112.53763781517428,2023-06-19,3,15381.200930299821,5591650.108190187,71.06796091613307,Yes,0.3,False
7984,Landslide,Indonesia,-1.821246430877406,112.922670573876,2022-12-17,6,33841.17748867236,2350808.629974184,18.0291493467024,Yes,0.45,False
14021,Landslide,Indonesia,1.1165273620276346,112.46251256132092,2024-06-11,3,20557.587582175252,3245441.9629227035,49.49220575831308,Yes,0.43,False
16764,Landslide,Indonesia,-0.5849445039257778,111.61413619592103,2023-06-30,6,53967.74923472045,6137637.776397924,63.088267262660956,Yes,0.56,False
18242,Landslide,Indonesia,-0.7621015679387844,113.90608013325092,2023-04-13,5,31198.34881355572,4232207.685194925,48.577488294834765,Yes,2.3244317401225327,False
18316,Landslide,Indonesia,-0.5132400423444696,116.82002341377556,2023-10-11,3,22808.17348198611,3645581.474784501,17.270459065806435,Yes,0.759988124416523,False
19606,Landslide,Indonesia,-0.2669763664180417,116.93661712816184,2024-11-20,6,9941.69346406454,720713.2703522932,61.644443483858694,Yes,0.8834946494699721,False
985,Landslide,Indonesia,-0.6845544625448631,114.6837893103242,2023-12-05,1,4934.229409892871,733363.5717153155,67.66763885099996,Yes,4.981677261476668,False
18419,Landslide,Indonesia,-1.5041477484672474,114.38100737594468,2025-11-24,5,37075.0477376994,4892732.635219507,64.94531778482626,Yes,1.4359667724109748,False
5431,Landslide,Indonesia,2.056119368574707,117.73873328852036,2024-11-07,1,9187.196551207946,2057969.368714322,17.198591805810263,Yes,0.4102952579663049,False
1647,Landslide,Indonesia,-2.0957970415987863,115.105283641837,2023-05-29,3,14796.341221851972,880996.9519177289,67.53339343695517,Yes,2.430390088315426,False
11213,Landslide,Indonesia,2.6122038657377686,113.38061234242016,2023-10-21,6,27484.819052678034,4199114.874063869,52.51992319008192,Yes,0.25185843304824973,False
9255,Landslide,Indonesia,-1.9371662089698536,113.60475483558427,2025-07-25,2,16779.90957663251,3860194.160680273,61.724097771474725,Yes,0.42,False
6697,Landslide,Indonesia,0.2687081087995867,115.1525611252012,2025-07-29,1,7842.6614432394645,921288.3917038766,42.84155339176486,No,1.407469652529663,False
6880,Landslide,Indonesia,-1.0126829976884508,116.30178510056216,2023-09-19,3,9512.88598439396,672919.9802697629,58.750646655931284,Yes,0.61,False
17748,Landslide,Indonesia,2.9107536018615603,112.66151141962538,2024-11-26,2,20310.927576157297,2136168.180217957,53.46614355855792,Yes,5.51937466073329,False
14224,Landslide,Indonesia,0.5059053923073286,113.78175129485436,2024-05-28,6,32209.07898064442,9123659.20523169,52.783113793112584,Yes,0.85,False
10521,Landslide,Indonesia,0.1094551563393434,112.26351049998206,2024-05-23,4,20748.717990346075,4584283.029292382,10.168808094533764,Yes,0.52,False
9504,Landslide,Indonesia,-2.3825983517325766,115.55043418161596,2024-09-25,4,10301.015114025171,1978268.029842027,57.68557157648588,Yes,0.3632920557313495,False
10621,Landslide,Indonesia,0.7212384378509059,115.15019804322472,2024-03-25,5,27846.226016706125,1112779.4027820872,70.80465298885946,No,0.47,False
11223,Landslide,Indonesia,0.2494197449876668,113.59061694522504,2024-09-26,6,19054.554282883026,1737429.3750727847,5.701365795072975,No,6.637420983411988,False
10675,Landslide,Indonesia,-1.1785183764680407,114.64550093107148,2025-02-21,5,43576.96692727355,9065944.8432157,65.65143409755075,Yes,0.4700140628664791,False
17265,Landslide,Indonesia,1.8418511987558173,113.510266793258,2025-06-06,2,14256.775665538105,4520790.041647129,35.7126919153886,Yes,0.3,False
16153,Landslide,Indonesia,0.8386193236560716,116.32991505197772,2024-04-09,4,11416.785959251009,3560794.6385687594,20.86886739520682,No,2.0245363640459284,False
16753,Landslide,Indonesia,-0.4791618022915467,113.4786261134472,2023-09-20,3,9419.028370612517,2068730.5520647196,59.22167223620227,No,4.105032604967791,False
15169,Landslide,Indonesia,-0.6496495315157238,113.48996075532148,2023-09-25,3,28869.238407661735,7080007.590894518,57.409150676754095,Yes,0.3979640133882003,False
2301,Landslide,Indonesia,-0.5331282235800707,114.76614564435528,2024-03-01,4,5921.165894453842,1053507.3936734663,21.328978283043405,No,0.87,False
2367,Landslide,Indonesia,1.675958940405882,118.40445107848583,2023-02-21,5,21937.29290417975,6190791.239557687,50.29712834204087,No,0.38,False
6048,Landslide,Indonesia,2.8887810696532754,114.72163007864016,2024-01-12,6,39149.03661902274,5433575.756728623,38.37542432394173,No,0.46,False
17656,Landslide,Indonesia,2.455556774605109,116.8559975304987,2024-04-20,3,10654.271533146668,2084230.3240117612,41.18269645995084,Yes,0.57,False
3899,Landslide,Indonesia,0.8337054128636857,115.96605251484888,2025-08-01,4,16710.795127079546,403104.4632750028,5.2896045383667545,Yes,0.5725668670457591,False
692,Landslide,Indonesia,1.4231631177199375,114.32269738857777,2024-08-03,1,11581.339211804092,688690.9536757799,47.434738120276734,Yes,0.45011422340260415,False
17582,Landslide,Indonesia,-0.0623758672754586,115.14323411555978,2025-02-20,2,6644.613415186607,1338677.6349100785,24.140630386917326,Yes,0.23,False
5844,Landslide,Indonesia,2.1723043666659554,117.16324647210898,2025-07-06,6,25241.76209413209,7528282.926585483,30.28041608449249,Yes,0.64,False
9685,Landslide,Indonesia,2.316839951288386,114.38737847428642,2025-05-21,4,25077.550592913754,6409896.386882961,22.608697863698662,Yes,1.9324241954829722,False
12223,Landslide,Indonesia,0.9797393530978884,115.05229088282805,2024-06-05,2,8858.267850594702,657006.4614163507,8.71288962804932,No,0.38,False
16965,Landslide,Indonesia,-1.4584366869763907,115.09862427054958,2024-03-04,3,28851.008075726684,4903155.49665896,11.74102578511153,Yes,0.51,False
14517,Landslide,Indonesia,-5.5992109501397245,113.49084088863948,2025-05-12,6,34845.403409729406,9754583.58792362,16.397392080426062,No,0.98,False
2644,Landslide,Indonesia,-2.415577963487099,113.74365870114826,2023-04-21,4,19275.999130339493,3562083.689856936,28.174979301297334,No,2.408263741250292,False
5463,Landslide,Indonesia,-1.9377470818696416,109.77049102422431,2023-05-26,5,19140.22225615677,5721748.950496096,13.180967682305583,No,0.5110689090058083,False
13178,Landslide,Indonesia,-1.764023302520254,113.40436229685496,2025-06-16,2,14228.336614457683,2940150.875991902,58.62480807960696,No,4.621799676238167,False
6809,Landslide,Indonesia,-1.0824949024517148,111.24008529478044,2025-05-15,2,4848.402264467549,788821.9501615752,42.59304434045885,No,2.8274244416751566,False
11930,Landslide,Indonesia,0.3016689804329727,110.63631478806369,2023-02-20,5,20008.735086001376,4250938.540369375,50.88691706369866,Yes,0.44,False
19354,Landslide,Indonesia,-0.3799422482777223,113.29345449138587,2023-11-28,1,12310.904676857155,1343956.6494387905,39.54731295385629,Yes,0.42136194661343707,False
10883,Landslide,Indonesia,1.2370313476136363,111.89472821486784,2023-06-26,3,18874.68204755046,4832382.777685942,33.544846326516,No,4.121653924301036,False
8429,Landslide,Indonesia,-2.882933321794275,114.4921333446618,2025-03-23,6,25431.155750048714,3379042.3241286837,71.61729124265781,No,0.5,False
7988,Landslide,Indonesia,0.7626433600978694,114.03384280898636,2025-09-15,3,14385.994387705257,3698487.337435899,27.90055673704019,Yes,4.839644551341822,False
7038,Landslide,Indonesia,-2.5042254995194577,116.0282644048912,2024-02-13,6,49274.1477061328,10763154.029428698,7.785918204761723,Yes,0.49,False
11808,Landslide,Indonesia,-0.5512343535343043,109.9338354862118,2023-08-31,3,12104.302789941567,2488661.0973220593,59.556832075026705,Yes,0.592961512730823,False
9298,Landslide,Indonesia,-1.635457305444631,113.99819589909484,2024-07-04,3,9635.661822562945,892699.0885770742,21.568424482522786,No,1.6562477858226263,False
1227,Landslide,Indonesia,-5.048920367719734,114.73323099836604,2024-07-12,5,21492.171385685582,5942780.343355639,22.752383886674384,Yes,1.9359703028335544,False
6670,Landslide,Indonesia,0.1745109327298034,116.28870661163565,2024-09-25,6,32024.27326011878,4040365.0371646704,40.53339616018259,Yes,4.3744608327679835,False
6525,Landslide,Indonesia,1.6354245876284366,112.2172183877203,2023-12-16,4,27240.239387982925,4939519.856585457,62.55754174035002,No,0.049172021424667034,False
1658,Landslide,Indonesia,1.6694383671643438,114.22568755960218,2024-08-13,2,21507.068688304385,2180177.049135426,76.34938331002213,Yes,3.813485544365428,False
5050,Landslide,Indonesia,0.4293917576262062,115.4753035774,2025-08-17,6,32914.27002860573,5237070.020110869,11.835861156046109,No,3.5956816743406015,False
11057,Landslide,Indonesia,-3.503817769925789,113.3062964692866,2024-05-14,1,8394.462032030731,2336876.389056722,29.764685100311983,No,0.11521233991270899,False
4354,Landslide,Indonesia,-3.782778914691008,109.40859273898536,2025-10-09,4,15349.388153236481,1442969.7614733991,28.416999181046293,Yes,2.421141189047866,False
10129,Landslide,Indonesia,2.5357966746727416,113.32799463809546,2023-04-28,4,18577.44179750644,3577837.554607202,9.989792320704597,Yes,6.955800636639649,False
9468,Landslide,Indonesia,-2.899140180089572,111.65489664636844,2024-08-18,2,4312.590142164608,284243.2880731452,6.869142963457502,Yes,0.5,False
11565,Landslide,Indonesia,-2.5260005518059403,112.68515151951932,2024-01-14,4,22530.858939513477,2053768.1825924458,56.534826924323234,Yes,0.48,False
7551,Landslide,Indonesia,-2.7299839059213857,113.04208659321634,2024-01-30,4,768.8828380591409,103443.96134548268,40.60741940545099,Yes,0.36,False
13595,Landslide,Indonesia,-2.661341942675722,113.87365393796972,2024-09-24,2,12971.439538783306,3572577.4989804155,25.734221081889125,No,0.08693872787250106,False
19219,Landslide,Indonesia,3.35337789039138,116.40468091839392,2024-01-31,1,3305.6005368361675,184440.92676933564,47.572420716065984,No,2.3764351645317956,False
11598,Landslide,Indonesia,-0.9441288413527344,114.62807042596997,2023-05-22,5,21255.409744841123,5372713.418860775,58.90353811212456,Yes,0.6,False
427,Landslide,Indonesia,0.7512008959421327,115.22002936867506,2024-10-02,5,28098.35806861782,4786090.5397812165,18.873735696593517,Yes,0.8569550798849578,False
14223,Landslide,Indonesia,0.8331108237837505,109.92456588203582,2023-01-31,3,244.9600331125104,254617.79392825795,45.40922562045593,Yes,0.10633112352838942,False
11967,Landslide,Indonesia,-1.1724148446249354,116.39814820959762,2025-01-26,4,6475.044073466282,163250.19602824104,63.30178900655351,Yes,0.41,False
13266,Landslide,Indonesia,-0.1308982621753165,111.5811191967026,2023-01-22,2,18466.842804376534,1440313.7734360914,27.754808768105786,Yes,0.9641371981044009,False
9191,Landslide,Indonesia,-2.960577905156711,118.45739506643852,2025-04-06,1,9339.721949191333,3220479.638959329,24.7918047898817,Yes,0.57,False
12476,Landslide,Indonesia,-0.0855778820906174,113.3850646135364,2023-05-22,5,27001.35710631548,6817508.593390113,71.49395985853452,Yes,0.4323964219067402,False
837,Landslide,Indonesia,-0.1783062260396327,113.96528798560858,2025-04-19,4,38082.31899986684,6502517.888141086,10.6708454255157,No,1.3213497755085541,False
17071,Landslide,Indonesia,3.326236353077526,110.92225604322785,2025-04-06,3,17835.270788387963,905200.2093719784,31.420309845850383,Yes,0.5820834499858657,False
2588,Landslide,Indonesia,0.4072954933831486,116.20282602012853,2024-04-19,6,36340.854041358,2592554.2691196157,27.487851933614508,Yes,4.094445358540794,False
13923,Landslide,Indonesia,2.6542945464427468,112.4955241078216,2025-12-01,1,7043.999419027356,1498119.1431234358,20.936543051590693,No,0.07,False
4952,Earthquake,Indonesia,-2.811673900768916,110.73869054764208,2022-12-26,3,16064.419228449524,3759886.041141791,9.824792249091665,Yes,2.5985033987694623,False
5073,Earthquake,Indonesia,-0.3638743262203422,111.47572986079376,2023-06-25,4,9020.777847283105,2033692.572407994,21.68000420452075,Yes,0.3706998930074944,False
8148,Earthquake,Indonesia,-0.1795048067918011,112.8383896284564,2025-05-17,6,38394.06569160708,7762436.226432925,13.102147564973528,No,0.38,False
13302,Earthquake,Indonesia,-0.3311516914029992,111.31126927612225,2024-02-17,6,13856.115241511414,3328505.173992973,21.099397358886947,Yes,2.1015844467535185,False
960,Earthquake,Indonesia,-3.451512197482792,113.09545570997894,2023-10-31,1,0.16542340292572272,138386.65886302534,62.81350346820813,No,1.540712448925811,False
13772,Earthquake,Indonesia,1.6162768883876977,111.86673884913732,2025-01-21,3,26702.17742473356,5481751.8951234985,7.356988549182115,Yes,0.44,False
6214,Earthquake,Indonesia,-0.5602556958855958,115.9631065583873,2023-11-15,4,12556.80875055435,3332677.971097704,10.3940735568338,Yes,8.360157236348055,False
14089,Earthquake,Indonesia,-4.26965908293115,115.1496975885512,2024-09-20,6,27325.653157157638,2674364.1598232766,44.51738219433889,Yes,0.53,False
13419,Earthquake,Indonesia,-0.124859891183748,114.18856726676457,2023-02-06,3,21453.716510661136,5466175.485320314,77.12766143590486,Yes,0.24,False
7236,Earthquake,Indonesia,-0.9907011926243556,113.91363680367364,2024-10-27,5,30739.611788227692,4791126.360001817,7.224828815187789,Yes,2.777807014518462,False
18701,Earthquake,Indonesia,0.6393278996539772,109.35248834940415,2025-09-23,2,4066.068263224299,690372.0172196545,56.4593045991506,Yes,3.937577243565036,False
15967,Earthquake,Indonesia,-4.393635127966644,114.78218118303596,2023-05-09,5,25573.341104497376,4918053.66086954,66.09427966715931,Yes,0.58,False
18306,Earthquake,Indonesia,3.1092001528434245,118.59837108534798,2024-07-23,3,8222.18360932303,861511.5109520846,56.4648897184411,Yes,2.87653447979,False
3572,Earthquake,Indonesia,3.968182804497463,114.91081940817958,2025-08-18,2,20768.402857622747,1607673.181898156,50.78747891367186,No,0.8979344292084214,False
2164,Earthquake,Indonesia,-1.1674564157297431,114.5214470093346,2024-02-13,5,20226.297979357492,1526125.3668077476,24.899666317381534,Yes,1.6240025467521417,False
13746,Earthquake,Indonesia,-0.1996825224354166,115.35582972183404,2025-03-05,2,19214.48190491174,3415548.7988056806,24.663863607244682,Yes,0.34,False
11971,Earthquake,Indonesia,-0.6061038426969846,111.29208490689598,2025-02-23,3,23079.99004797159,2437103.7368415385,12.932058558042664,Yes,0.494686795544136,False
1782,Earthquake,Indonesia,3.0807714708671057,113.42739179709424,2025-06-17,4,2439.7331137924252,747723.6108088448,41.57443391094798,Yes,0.45,False
11670,Earthquake,Indonesia,1.9605949858234333,113.57664627165518,2024-11-17,1,9435.617385110667,1582031.8148021807,16.82323120552722,Yes,0.2,False
4612,Earthquake,Indonesia,-2.036373490146284,116.30322031292728,2025-09-21,2,199.57137849089875,163829.7036794504,54.908339063864275,No,0.71,False
7469,Earthquake,Indonesia,1.944264078146018,112.18971814649086,2024-05-25,3,25589.817078622822,3481869.1400321145,0.870293549731683,Yes,4.089410087982748,False
19683,Earthquake,Indonesia,-1.1676884544236013,116.55810580698092,2025-01-01,6,30587.236701323523,6154739.165495372,42.06474892096498,Yes,0.227430322954152,False
5464,Earthquake,Indonesia,-2.659497195041039,111.54107296953464,2023-09-07,5,29110.601140015064,2894144.1922814543,51.35690793042785,No,6.852653214575289,False
5413,Earthquake,Indonesia,-2.0172303522093937,111.30439971526783,2024-01-01,2,12222.244943377189,2744300.6511993953,55.86851757362085,Yes,0.52,False
5905,Earthquake,Indonesia,1.7263072775111068,112.72047545982082,2024-12-17,3,10141.569670206716,1410921.6010800202,15.759208212614787,Yes,0.74,False
7296,Earthquake,Indonesia,-0.5093555239965547,113.99624132559728,2023-05-16,5,26648.76518450674,6893844.3064687755,67.09134319511065,Yes,2.574147774944469,False
2944,Earthquake,Indonesia,1.0321847072954364,114.5124174510476,2024-04-07,5,19418.46349427255,2319437.551752621,11.533632541946325,No,0.34,False
1946,Earthquake,Indonesia,-0.7274722352501342,117.65986257397482,2024-11-07,6,29748.805510422717,1723796.940951488,21.524153954053958,Yes,3.5144558836997883,False
13313,Earthquake,Indonesia,-0.1475906656021484,117.96994495749222,2024-09-26,4,28934.712330089642,4046646.7390055815,30.17800248945278,No,0.4197086052620217,False
5692,Earthquake,Indonesia,-0.4225543865386594,113.82595748557776,2024-07-22,5,14120.600620198044,4062292.4729997395,38.987862004006985,Yes,1.5625365165458267,False
5188,Earthquake,Indonesia,4.0203446997131165,110.01826715187616,2025-04-05,3,26262.70906176958,1591307.894199737,50.33168884784827,Yes,0.55,False
4969,Earthquake,Indonesia,-3.031510156613741,113.8540910596113,2025-09-02,3,26519.371589901657,7068490.825637756,15.251108384807509,No,0.31,False
6566,Earthquake,Indonesia,-2.1067041263323167,112.9586606737457,2025-05-30,2,1095.4864400117324,167347.88888933003,24.53295195099617,Yes,0.53,False
17949,Earthquake,Indonesia,-2.25353912644284,113.60546726240746,2024-06-29,4,30671.075330474,3972871.4083458413,48.16815511212401,No,0.36,False
6783,Earthquake,Indonesia,-2.0115239021985944,114.66707370939449,2023-12-09,3,24318.770823133502,4626128.92418008,16.260346436454444,Yes,0.5,False
4333,Earthquake,Indonesia,-0.2655374725712915,115.76823691701144,2023-04-28,3,6586.518863176486,728625.7115172374,41.16853443107577,No,0.49,False
8052,Earthquake,Indonesia,-0.7181893771436616,113.03105981204943,2024-05-10,4,3601.9459765922957,1110508.7462731414,66.01243493679483,No,0.62,False
18144,Earthquake,Indonesia,-2.281394696781572,115.59544118237714,2024-02-01,5,21765.62647869872,3265856.3761885436,10.660809797916118,Yes,4.152961888716158,False
8501,Earthquake,Indonesia,2.554719968219891,111.51976359001056,2025-01-13,3,13427.827067159711,829221.2024203463,18.064553381889997,No,0.11937708786545373,False
16999,Earthquake,Indonesia,-2.821411489549385,115.19205398892228,2023-11-16,6,38455.971806141904,3793445.19773036,30.200963089919096,Yes,0.59,False
17682,Earthquake,Indonesia,-1.4754160783825494,113.6973466322288,2024-07-29,1,1666.4109078578251,408350.9809510061,37.81145847323812,Yes,0.55,False
13770,Earthquake,Indonesia,-3.063534642059037,113.61499097133742,2023-05-28,2,144.91673010390997,253408.59785484834,62.08210232911356,Yes,4.409184827026255,False
2428,Earthquake,Indonesia,-0.9197981120023238,116.41617925740142,2023-07-13,3,19895.96450795174,1737930.372643481,60.24049203299582,No,0.9146153260065122,False
17281,Earthquake,Indonesia,1.372790610306983,117.23336099173174,2025-06-29,1,4008.761177575333,481332.48351157666,42.63564786821025,Yes,0.22,False
6856,Earthquake,Indonesia,-1.886327429334176,112.38806443921276,2023-09-20,5,23455.48156609414,3512933.2751985663,4.3880939924105204,Yes,5.308422105681328,False
1578,Earthquake,Indonesia,-0.993832700435185,111.34253582179322,2024-06-30,3,19599.283859198913,1467689.7538850082,60.25295813540983,Yes,0.6626506521191474,False
8246,Earthquake,Indonesia,-0.6879531871699709,114.61194790574694,2025-12-03,3,7035.178896152981,909413.9302508056,10.080240464796749,Yes,1.8279791997039614,False
3314,Earthquake,Indonesia,0.711724839223738,111.09260451971996,2025-02-08,6,38116.78812275083,6891393.74407697,49.613214503370116,Yes,0.72,False
12268,Earthquake,Indonesia,-0.5123390986504178,113.11515740568257,2023-05-22,6,25597.80150834774,5634308.927597168,14.412832514142616,Yes,0.58,False
18469,Earthquake,Indonesia,-1.226292078025926,111.28001368952889,2025-10-16,5,26228.56011424873,7686053.999454666,47.27529106702018,Yes,1.4802239281282836,False
15782,Earthquake,Indonesia,-0.8512670944305776,112.31298016998244,2024-07-09,2,22001.601754184914,2440669.2990829204,50.04620057961876,Yes,1.7722660937488202,False
13856,Earthquake,Indonesia,-2.313636862108848,114.77806289563492,2024-11-23,6,46141.25519814687,6440773.844269003,52.620814360421896,No,1.452288679775237,False
817,Earthquake,Indonesia,0.0087882812930522,111.2811456245254,2023-12-21,3,13220.563636786956,1721773.4021952334,27.057977084877603,Yes,0.27,False
19715,Earthquake,Indonesia,-0.4278449842771682,111.13339928001444,2022-12-11,4,11713.843221188316,2360755.0357728535,26.407828595644673,Yes,0.3928186066485502,False
4651,Earthquake,Indonesia,3.2939342060664822,117.0433081815002,2024-03-29,4,23332.497254721126,4372009.610813518,59.28523612048852,No,0.4,False
19818,Earthquake,Indonesia,-0.5195341079596514,115.39519103943135,2025-06-07,4,30426.504433925296,8489550.900061177,31.399715663253062,No,0.7143866973949854,False
1384,Earthquake,Indonesia,-4.384116399773494,115.7715483702436,2023-05-07,3,14701.1364815224,799641.5381508402,58.18833585382973,Yes,1.2138409996699613,False
2735,Earthquake,Indonesia,-1.5797357514667696,115.06169411104638,2025-02-12,6,49271.42249533531,4388726.647596512,64.1827759904987,Yes,6.026622166446749,False
4894,Earthquake,Indonesia,-3.410935217616003,111.12760630187088,2023-06-01,6,36936.528740130256,4757828.979301712,44.577342487767254,Yes,0.53,False
8377,Earthquake,Indonesia,-1.8645385769177056,113.64235775089624,2024-03-20,6,33894.69120923217,6607396.595968822,8.411327530692704,No,2.1280980199149724,False
6486,Earthquake,Indonesia,-5.2862541053558285,113.8062839629404,2025-09-23,3,14442.41353989145,1325081.7107030014,65.99744244077253,Yes,0.82,False
8038,Earthquake,Indonesia,-0.3024811028082749,111.79158490837553,2025-11-06,3,11465.805809981737,950734.5205124397,31.216837273317285,Yes,0.62,False
9372,Earthquake,Indonesia,0.8048889841062771,113.06685217280456,2024-04-11,1,7482.642007929411,1948396.6946393175,31.169674775983175,Yes,0.35,False
11302,Earthquake,Indonesia,-2.001414759304025,115.2554307915813,2025-08-20,1,862.1769901089908,246557.80055946787,63.419458296431515,Yes,0.45,False
13961,Earthquake,Indonesia,-5.04702538596874,114.89382647030332,2024-08-27,4,23092.954385136647,2020185.5213837486,61.85292330962088,Yes,1.4323136400153844,False
322,Earthquake,Indonesia,-1.0595185343816764,114.429816559482,2025-06-02,6,27472.63539384209,3013036.6671265597,69.32295211854131,Yes,1.0,False
15873,Earthquake,Indonesia,1.5841084352114754,114.78961220031196,2023-10-31,3,17924.17214778805,4281890.529043145,49.44875561812022,Yes,0.51,False
1667,Earthquake,Indonesia,-1.44541290135352,114.14223751177228,2024-03-01,3,7998.34102513247,878621.2998886901,42.97525775590296,Yes,2.978366997129877,False
12390,Earthquake,Indonesia,0.8700745301104963,115.46313535970754,2025-08-06,2,7974.444347105255,1068989.5065785423,10.153471373631692,Yes,0.31,False
12789,Earthquake,Indonesia,-1.2058860710906405,118.89854388042892,2024-12-17,6,22378.509583074338,4452776.904029668,43.48426825604741,Yes,0.43,False
1681,Earthquake,Indonesia,-1.1845760125061506,113.4148081056516,2025-10-10,4,30902.636118054845,6411466.850197468,43.746076555671436,Yes,0.36,False
3382,Earthquake,Indonesia,0.0357071897282785,115.17675210628012,2025-07-18,6,24522.767806864667,3894807.0132754887,23.584328925642524,No,3.4932807670239203,False
1708,Earthquake,Indonesia,-3.405806510848743,114.23261659534349,2024-10-16,4,17203.997199198817,4382887.123202731,30.13140787858303,Yes,0.11124967165974287,False
3253,Earthquake,Indonesia,-3.699499842762621,114.45652306030723,2023-09-13,5,26938.973413226966,1995445.843828921,6.530356008369153,Yes,0.68,False
19365,Earthquake,Indonesia,-0.3574847043740401,116.5936575300224,2025-09-19,3,12356.976710030469,1118366.8225605132,31.578300190583125,Yes,2.506334209177661,False
17904,Earthquake,Indonesia,0.1622684601685255,116.41328173824148,2024-01-04,5,17749.51254466977,2852636.3748582653,15.21887847319651,Yes,2.8892123831746415,False
